SETPOINT,ALPHA,BETA,TAS,HOOP_ALPHA,HOOP_BETA,FLT_OMEGA,MT_OMEGA,DWELL_TIME,MAX_TRAVERSE_TIME
580,-15,45,12,0,0,-15000,5625,10,6
581,-15,45,12,0,0,-15000,7500,10,6
582,-15,45,12,0,0,-11250,-7500,10,6
583,-15,45,12,0,0,-11250,-5625,10,6
584,-15,45,12,0,0,-11250,3750,10,6
585,-15,45,12,0,0,-11250,5625,10,6
586,-15,45,12,0,0,-11250,7500,10,6
587,-15,45,12,0,0,7500,-7500,10,6
588,-15,45,12,0,0,7500,-5625,10,6
589,-15,45,12,0,0,7500,3750,10,6
590,-15,45,12,0,0,7500,5625,10,6
591,-15,45,12,0,0,7500,7500,10,6
592,-15,45,12,0,0,11250,-7500,10,6
593,-15,45,12,0,0,11250,-5625,10,6
594,-15,45,12,0,0,11250,3750,10,6
595,-15,45,12,0,0,11250,5625,10,6
596,-15,45,12,0,0,11250,7500,10,6
597,-15,45,12,0,0,15000,-7500,10,6
598,-15,45,12,0,0,15000,-5625,10,6
599,-15,45,12,0,0,15000,3750,10,6
600,-15,45,12,0,0,15000,5625,10,6
601,-15,45,12,0,0,15000,7500,10,6
602,0,-90,12,0,0,-15000,-7500,10,6
603,0,-90,12,0,0,-15000,-5625,10,6
604,0,-90,12,0,0,-15000,3750,10,6
605,0,-90,12,0,0,-15000,5625,10,6
606,0,-90,12,0,0,-15000,7500,10,6
607,0,-90,12,0,0,-11250,-7500,10,6
608,0,-90,12,0,0,-11250,-5625,10,6
609,0,-90,12,0,0,-11250,3750,10,6
610,0,-90,12,0,0,-11250,5625,10,6
611,0,-90,12,0,0,-11250,7500,10,6
612,0,-90,12,0,0,7500,-7500,10,6
613,0,-90,12,0,0,7500,-5625,10,6
614,0,-90,0,0,0,0,0,10,6
615,0,-75,0,0,0,0,0,10,6
616,0,-60,0,0,0,0,0,10,6
617,0,-45,0,0,0,0,0,10,6
618,0,-30,0,0,0,0,0,10,6
619,0,-15,0,0,0,0,0,10,6
620,0,0,0,0,0,0,0,10,6
621,0,15,0,0,0,0,0,10,6
622,0,30,0,0,0,0,0,10,6
623,0,45,0,0,0,0,0,10,6
624,0,60,0,0,0,0,0,10,6
625,0,75,0,0,0,0,0,10,6
626,0,90,0,0,0,0,0,10,6
627,0,-90,12,0,0,7500,3750,10,6
628,0,-90,12,0,0,7500,5625,10,6
629,0,-90,12,0,0,7500,7500,10,6
630,0,-90,12,0,0,11250,-7500,10,6
631,0,-90,12,0,0,11250,-5625,10,6
632,0,-90,12,0,0,11250,3750,10,6
633,0,-90,12,0,0,11250,5625,10,6
634,0,-90,12,0,0,11250,7500,10,6
635,0,-90,12,0,0,15000,-7500,10,6
636,0,-90,12,0,0,15000,-5625,10,6
637,0,-90,12,0,0,15000,3750,10,6
638,0,-90,12,0,0,15000,5625,10,6
639,0,-90,12,0,0,15000,7500,10,6
640,0,-60,12,0,0,-15000,-7500,10,6
641,0,-60,12,0,0,-15000,-5625,10,6
642,0,-60,12,0,0,-15000,3750,10,6
643,0,-60,12,0,0,-15000,5625,10,6
644,0,-60,12,0,0,-15000,7500,10,6
645,0,-60,12,0,0,-11250,-7500,10,6
646,0,-60,12,0,0,-11250,-5625,10,6
647,0,-60,12,0,0,-11250,3750,10,6
648,0,-60,12,0,0,-11250,5625,10,6
649,0,-60,12,0,0,-11250,7500,10,6
650,0,-60,12,0,0,7500,-7500,10,6
651,0,-60,12,0,0,7500,-5625,10,6
652,0,-60,12,0,0,7500,3750,10,6
653,0,-60,12,0,0,7500,5625,10,6
654,0,-60,12,0,0,7500,7500,10,6
655,0,-60,12,0,0,11250,-7500,10,6
656,0,-60,12,0,0,11250,-5625,10,6
657,0,-60,12,0,0,11250,3750,10,6
658,0,-60,12,0,0,11250,5625,10,6
659,0,-60,12,0,0,11250,7500,10,6
660,0,-60,12,0,0,15000,-7500,10,6
661,0,-60,12,0,0,15000,-5625,10,6
662,0,-60,12,0,0,15000,3750,10,6
663,0,-60,12,0,0,15000,5625,10,6
664,0,-60,12,0,0,15000,7500,10,6
665,0,-45,12,0,0,-15000,-7500,10,6
666,0,-45,12,0,0,-15000,-5625,10,6
667,0,-45,12,0,0,-15000,3750,10,6
668,0,-45,12,0,0,-15000,5625,10,6
669,0,-45,12,0,0,-15000,7500,10,6
670,0,-45,12,0,0,-11250,-7500,10,6
671,0,-45,12,0,0,-11250,-5625,10,6
672,0,-45,12,0,0,-11250,3750,10,6
673,0,-45,12,0,0,-11250,5625,10,6
674,0,-45,12,0,0,-11250,7500,10,6
675,0,-45,12,0,0,7500,-7500,10,6
676,0,-45,12,0,0,7500,-5625,10,6
677,0,-45,12,0,0,7500,3750,10,6
678,0,-45,12,0,0,7500,5625,10,6
679,0,-45,12,0,0,7500,7500,10,6
680,0,-45,12,0,0,11250,-7500,10,6
681,0,-45,12,0,0,11250,-5625,10,6
682,0,-45,12,0,0,11250,3750,10,6
683,0,-45,12,0,0,11250,5625,10,6
684,0,-45,12,0,0,11250,7500,10,6
685,0,-45,12,0,0,15000,-7500,10,6
686,0,-45,12,0,0,15000,-5625,10,6
687,0,-45,12,0,0,15000,3750,10,6
688,0,-45,12,0,0,15000,5625,10,6
689,0,-45,12,0,0,15000,7500,10,6
690,0,-30,12,0,0,-15000,-7500,10,6
691,0,-30,12,0,0,-15000,-5625,10,6
692,0,-30,12,0,0,-15000,3750,10,6
693,0,-30,12,0,0,-15000,5625,10,6
694,0,-30,12,0,0,-15000,7500,10,6
695,0,-30,12,0,0,-11250,-7500,10,6
696,0,-30,12,0,0,-11250,-5625,10,6
697,0,-30,12,0,0,-11250,3750,10,6
698,0,-30,12,0,0,-11250,5625,10,6
699,0,-30,12,0,0,-11250,7500,10,6
700,0,-30,12,0,0,7500,-7500,10,6
701,0,-30,12,0,0,7500,-5625,10,6
702,0,-30,12,0,0,7500,3750,10,6
703,0,-30,12,0,0,7500,5625,10,6
704,0,-30,12,0,0,7500,7500,10,6
705,0,-30,12,0,0,11250,-7500,10,6
706,0,-30,12,0,0,11250,-5625,10,6
707,0,-30,12,0,0,11250,3750,10,6
708,0,-30,12,0,0,11250,5625,10,6
709,0,-30,12,0,0,11250,7500,10,6
710,0,-30,12,0,0,15000,-7500,10,6
711,0,-30,12,0,0,15000,-5625,10,6
712,0,-30,12,0,0,15000,3750,10,6
713,0,-30,12,0,0,15000,5625,10,6
714,0,-30,12,0,0,15000,7500,10,6
715,0,-15,12,0,0,-15000,-7500,10,6
716,0,-15,12,0,0,-15000,-5625,10,6
717,0,-15,12,0,0,-15000,3750,10,6
718,0,-15,12,0,0,-15000,5625,10,6
719,0,-15,12,0,0,-15000,7500,10,6
720,0,-15,12,0,0,-11250,-7500,10,6
721,0,-15,12,0,0,-11250,-5625,10,6
722,0,-15,12,0,0,-11250,3750,10,6
723,0,-15,12,0,0,-11250,5625,10,6
724,0,-15,12,0,0,-11250,7500,10,6
725,0,-15,12,0,0,7500,-7500,10,6
726,0,-15,12,0,0,7500,-5625,10,6
727,0,-15,12,0,0,7500,3750,10,6
728,0,-15,12,0,0,7500,5625,10,6
729,0,-15,12,0,0,7500,7500,10,6
730,0,-15,12,0,0,11250,-7500,10,6
731,0,-15,12,0,0,11250,-5625,10,6
732,0,-15,12,0,0,11250,3750,10,6
733,0,-15,12,0,0,11250,5625,10,6
734,0,-15,12,0,0,11250,7500,10,6
735,0,-15,12,0,0,15000,-7500,10,6
736,0,-15,12,0,0,15000,-5625,10,6
737,0,-15,12,0,0,15000,3750,10,6
738,0,-15,12,0,0,15000,5625,10,6
739,0,-15,12,0,0,15000,7500,10,6
740,0,0,12,0,0,-15000,-7500,10,6
741,0,0,12,0,0,-15000,-5625,10,6
742,0,0,12,0,0,-15000,3750,10,6
743,0,0,12,0,0,-15000,5625,10,6
744,0,0,12,0,0,-15000,7500,10,6
745,0,0,12,0,0,-11250,-7500,10,6
746,0,0,12,0,0,-11250,-5625,10,6
747,0,0,12,0,0,-11250,3750,10,6
748,0,0,12,0,0,-11250,5625,10,6
749,0,0,12,0,0,-11250,7500,10,6
750,0,0,12,0,0,7500,-7500,10,6
751,0,0,12,0,0,7500,-5625,10,6
752,0,0,12,0,0,7500,3750,10,6
753,0,0,12,0,0,7500,5625,10,6
754,0,0,12,0,0,7500,7500,10,6
755,0,0,12,0,0,11250,-7500,10,6
756,0,0,12,0,0,11250,-5625,10,6
757,0,0,12,0,0,11250,3750,10,6
758,0,0,12,0,0,11250,5625,10,6
759,0,0,12,0,0,11250,7500,10,6
760,0,0,12,0,0,15000,-7500,10,6
761,0,0,12,0,0,15000,-5625,10,6
762,0,0,12,0,0,15000,3750,10,6
763,0,0,12,0,0,15000,5625,10,6
764,0,0,12,0,0,15000,7500,10,6
765,0,15,12,0,0,-15000,-7500,10,6
766,0,15,12,0,0,-15000,-5625,10,6
767,0,15,12,0,0,-15000,3750,10,6
768,0,15,12,0,0,-15000,5625,10,6
769,0,15,12,0,0,-15000,7500,10,6
770,0,15,12,0,0,-11250,-7500,10,6
771,0,15,12,0,0,-11250,-5625,10,6
772,0,15,12,0,0,-11250,3750,10,6
773,0,15,12,0,0,-11250,5625,10,6
774,0,15,12,0,0,-11250,7500,10,6
775,0,15,12,0,0,7500,-7500,10,6
776,0,15,12,0,0,7500,-5625,10,6
777,0,15,12,0,0,7500,3750,10,6
778,0,15,12,0,0,7500,5625,10,6
779,0,15,12,0,0,7500,7500,10,6
780,0,15,12,0,0,11250,-7500,10,6
781,0,15,12,0,0,11250,-5625,10,6
782,0,15,12,0,0,11250,3750,10,6
783,0,15,12,0,0,11250,5625,10,6
784,0,15,12,0,0,11250,7500,10,6
785,0,15,12,0,0,15000,-7500,10,6
786,0,15,12,0,0,15000,-5625,10,6
787,0,15,12,0,0,15000,3750,10,6
788,0,15,12,0,0,15000,5625,10,6
789,0,15,12,0,0,15000,7500,10,6
790,0,30,12,0,0,-15000,-7500,10,6
791,0,30,12,0,0,-15000,-5625,10,6
792,0,30,12,0,0,-15000,3750,10,6
793,0,30,12,0,0,-15000,5625,10,6
794,0,30,12,0,0,-15000,7500,10,6
795,0,30,12,0,0,-11250,-7500,10,6
796,0,30,12,0,0,-11250,-5625,10,6
797,0,30,12,0,0,-11250,3750,10,6
798,0,30,12,0,0,-11250,5625,10,6
799,0,30,12,0,0,-11250,7500,10,6
800,0,30,12,0,0,7500,-7500,10,6
801,0,30,12,0,0,7500,-5625,10,6
802,0,30,12,0,0,7500,3750,10,6
803,0,30,12,0,0,7500,5625,10,6
804,0,30,12,0,0,7500,7500,10,6
805,0,30,12,0,0,11250,-7500,10,6
806,0,30,12,0,0,11250,-5625,10,6
807,0,30,12,0,0,11250,3750,10,6
808,0,30,12,0,0,11250,5625,10,6
809,0,30,12,0,0,11250,7500,10,6
810,0,30,12,0,0,15000,-7500,10,6
811,0,30,12,0,0,15000,-5625,10,6
812,0,30,12,0,0,15000,3750,10,6
813,0,30,12,0,0,15000,5625,10,6
814,0,30,12,0,0,15000,7500,10,6
815,0,45,12,0,0,-15000,-7500,10,6
816,0,45,12,0,0,-15000,-5625,10,6
817,0,45,12,0,0,-15000,3750,10,6
818,0,45,12,0,0,-15000,5625,10,6
819,0,45,12,0,0,-15000,7500,10,6
820,0,45,12,0,0,-11250,-7500,10,6
821,0,45,12,0,0,-11250,-5625,10,6
822,0,45,12,0,0,-11250,3750,10,6
823,0,45,12,0,0,-11250,5625,10,6
824,0,45,12,0,0,-11250,7500,10,6
825,0,45,12,0,0,7500,-7500,10,6
826,0,45,12,0,0,7500,-5625,10,6
827,0,45,12,0,0,7500,3750,10,6
828,0,45,12,0,0,7500,5625,10,6
829,0,45,12,0,0,7500,7500,10,6
830,0,45,12,0,0,11250,-7500,10,6
831,0,45,12,0,0,11250,-5625,10,6
832,0,45,12,0,0,11250,3750,10,6
833,0,45,12,0,0,11250,5625,10,6
834,0,45,12,0,0,11250,7500,10,6
835,0,45,12,0,0,15000,-7500,10,6
836,0,45,12,0,0,15000,-5625,10,6
837,0,45,12,0,0,15000,3750,10,6
838,0,45,12,0,0,15000,5625,10,6
839,0,45,12,0,0,15000,7500,10,6
840,0,60,12,0,0,-15000,-7500,10,6
841,0,60,12,0,0,-15000,-5625,10,6
842,0,60,12,0,0,-15000,3750,10,6
843,0,60,12,0,0,-15000,5625,10,6
844,0,60,12,0,0,-15000,7500,10,6
845,0,60,12,0,0,-11250,-7500,10,6
846,0,60,12,0,0,-11250,-5625,10,6
847,0,60,12,0,0,-11250,3750,10,6
848,0,60,12,0,0,-11250,5625,10,6
849,0,60,12,0,0,-11250,7500,10,6
850,0,60,12,0,0,7500,-7500,10,6
851,0,60,12,0,0,7500,-5625,10,6
852,0,60,12,0,0,7500,3750,10,6
853,0,60,12,0,0,7500,5625,10,6
854,0,60,12,0,0,7500,7500,10,6
855,0,60,12,0,0,11250,-7500,10,6
856,0,60,12,0,0,11250,-5625,10,6
857,0,60,12,0,0,11250,3750,10,6
858,0,60,12,0,0,11250,5625,10,6
859,0,60,12,0,0,11250,7500,10,6
860,0,60,12,0,0,15000,-7500,10,6
861,0,60,12,0,0,15000,-5625,10,6
862,0,60,12,0,0,15000,3750,10,6
863,0,60,12,0,0,15000,5625,10,6
864,0,60,12,0,0,15000,7500,10,6
865,0,90,12,0,0,-15000,-7500,10,6
866,0,90,12,0,0,-15000,-5625,10,6
867,0,90,12,0,0,-15000,3750,10,6
868,0,90,12,0,0,-15000,5625,10,6
869,0,90,12,0,0,-15000,7500,10,6
870,0,90,12,0,0,-11250,-7500,10,6
871,0,90,12,0,0,-11250,-5625,10,6
872,0,90,12,0,0,-11250,3750,10,6
873,0,90,12,0,0,-11250,5625,10,6
874,0,90,12,0,0,-11250,7500,10,6
875,0,90,12,0,0,7500,-7500,10,6
876,0,90,12,0,0,7500,-5625,10,6
877,0,90,12,0,0,7500,3750,10,6
878,0,90,12,0,0,7500,5625,10,6
879,0,90,12,0,0,7500,7500,10,6
880,0,90,12,0,0,11250,-7500,10,6
881,0,90,12,0,0,11250,-5625,10,6
882,0,90,12,0,0,11250,3750,10,6
883,0,90,12,0,0,11250,5625,10,6
884,0,90,12,0,0,11250,7500,10,6
885,0,90,12,0,0,15000,-7500,10,6
886,0,90,12,0,0,15000,-5625,10,6
887,0,90,12,0,0,15000,3750,10,6
888,0,90,12,0,0,15000,5625,10,6
889,0,90,12,0,0,15000,7500,10,6
890,15,-45,12,0,0,-15000,-7500,10,6
891,15,-45,12,0,0,-15000,-5625,10,6
892,15,-45,12,0,0,-15000,3750,10,6
893,15,-45,12,0,0,-15000,5625,10,6
894,15,-45,12,0,0,-15000,7500,10,6
895,15,-45,12,0,0,-11250,-7500,10,6
896,15,-45,12,0,0,-11250,-5625,10,6
897,15,-45,12,0,0,-11250,3750,10,6
898,15,-45,12,0,0,-11250,5625,10,6
899,15,-45,12,0,0,-11250,7500,10,6
900,15,-45,12,0,0,7500,-7500,10,6
901,15,-45,12,0,0,7500,-5625,10,6
902,15,-45,12,0,0,7500,3750,10,6
903,15,-45,12,0,0,7500,5625,10,6
904,15,-45,12,0,0,7500,7500,10,6
905,15,-45,12,0,0,11250,-7500,10,6
906,15,-45,12,0,0,11250,-5625,10,6
907,15,-45,12,0,0,11250,3750,10,6
908,15,-45,12,0,0,11250,5625,10,6
909,15,-45,12,0,0,11250,7500,10,6
910,15,-45,12,0,0,15000,-7500,10,6
911,15,-45,12,0,0,15000,-5625,10,6
912,15,-45,12,0,0,15000,3750,10,6
913,15,-45,12,0,0,15000,5625,10,6
914,15,-45,12,0,0,15000,7500,10,6
915,15,0,12,0,0,-15000,-7500,10,6
916,15,0,12,0,0,-15000,-5625,10,6
917,15,0,12,0,0,-15000,3750,10,6
918,15,0,12,0,0,-15000,5625,10,6
919,15,0,12,0,0,-15000,7500,10,6
920,15,0,12,0,0,-11250,-7500,10,6
921,15,0,12,0,0,-11250,-5625,10,6
922,15,0,12,0,0,-11250,3750,10,6
923,15,0,12,0,0,-11250,5625,10,6
924,15,0,12,0,0,-11250,7500,10,6
925,15,0,12,0,0,7500,-7500,10,6
926,15,0,12,0,0,7500,-5625,10,6
927,0,-90,0,0,0,0,0,10,6
928,0,-75,0,0,0,0,0,10,6
929,0,-60,0,0,0,0,0,10,6
930,0,-45,0,0,0,0,0,10,6
931,0,-30,0,0,0,0,0,10,6
932,0,-15,0,0,0,0,0,10,6
933,0,0,0,0,0,0,0,10,6
934,0,15,0,0,0,0,0,10,6
935,0,30,0,0,0,0,0,10,6
936,0,45,0,0,0,0,0,10,6
937,0,60,0,0,0,0,0,10,6
938,0,75,0,0,0,0,0,10,6
939,0,90,0,0,0,0,0,10,6
940,15,0,12,0,0,7500,3750,10,6
941,15,0,12,0,0,7500,5625,10,6
942,15,0,12,0,0,7500,7500,10,6
943,15,0,12,0,0,11250,-7500,10,6
944,15,0,12,0,0,11250,-5625,10,6
945,15,0,12,0,0,11250,3750,10,6
946,15,0,12,0,0,11250,5625,10,6
947,15,0,12,0,0,11250,7500,10,6
948,15,0,12,0,0,15000,-7500,10,6
949,15,0,12,0,0,15000,-5625,10,6
950,15,0,12,0,0,15000,3750,10,6
951,15,0,12,0,0,15000,5625,10,6
952,15,0,12,0,0,15000,7500,10,6
953,15,45,12,0,0,-15000,-7500,10,6
954,15,45,12,0,0,-15000,-5625,10,6
955,15,45,12,0,0,-15000,3750,10,6
956,15,45,12,0,0,-15000,5625,10,6
957,15,45,12,0,0,-15000,7500,10,6
958,15,45,12,0,0,-11250,-7500,10,6
959,15,45,12,0,0,-11250,-5625,10,6
960,15,45,12,0,0,-11250,3750,10,6
961,15,45,12,0,0,-11250,5625,10,6
962,15,45,12,0,0,-11250,7500,10,6
963,15,45,12,0,0,7500,-7500,10,6
964,15,45,12,0,0,7500,-5625,10,6
965,15,45,12,0,0,7500,3750,10,6
966,15,45,12,0,0,7500,5625,10,6
967,15,45,12,0,0,7500,7500,10,6
968,15,45,12,0,0,11250,-7500,10,6
969,15,45,12,0,0,11250,-5625,10,6
970,15,45,12,0,0,11250,3750,10,6
971,15,45,12,0,0,11250,5625,10,6
972,15,45,12,0,0,11250,7500,10,6
973,15,45,12,0,0,15000,-7500,10,6
974,15,45,12,0,0,15000,-5625,10,6
975,15,45,12,0,0,15000,3750,10,6
976,15,45,12,0,0,15000,5625,10,6
977,15,45,12,0,0,15000,7500,10,6
978,30,-90,12,0,0,-15000,-7500,10,6
979,30,-90,12,0,0,-15000,-5625,10,6
980,30,-90,12,0,0,-15000,3750,10,6
981,30,-90,12,0,0,-15000,5625,10,6
982,30,-90,12,0,0,-15000,7500,10,6
983,30,-90,12,0,0,-11250,-7500,10,6
984,30,-90,12,0,0,-11250,-5625,10,6
985,30,-90,12,0,0,-11250,3750,10,6
986,30,-90,12,0,0,-11250,5625,10,6
987,30,-90,12,0,0,-11250,7500,10,6
988,30,-90,12,0,0,7500,-7500,10,6
989,30,-90,12,0,0,7500,-5625,10,6
990,30,-90,12,0,0,7500,3750,10,6
991,30,-90,12,0,0,7500,5625,10,6
992,30,-90,12,0,0,7500,7500,10,6
993,30,-90,12,0,0,11250,-7500,10,6
994,30,-90,12,0,0,11250,-5625,10,6
995,30,-90,12,0,0,11250,3750,10,6
996,30,-90,12,0,0,11250,5625,10,6
997,30,-90,12,0,0,11250,7500,10,6
998,30,-90,12,0,0,15000,-7500,10,6
999,30,-90,12,0,0,15000,-5625,10,6
1000,30,-90,12,0,0,15000,3750,10,6
1001,30,-90,12,0,0,15000,5625,10,6
1002,30,-90,12,0,0,15000,7500,10,6
1003,30,-60,12,0,0,-15000,-7500,10,6
1004,30,-60,12,0,0,-15000,-5625,10,6
1005,30,-60,12,0,0,-15000,3750,10,6
1006,30,-60,12,0,0,-15000,5625,10,6
1007,30,-60,12,0,0,-15000,7500,10,6
1008,30,-60,12,0,0,-11250,-7500,10,6
1009,30,-60,12,0,0,-11250,-5625,10,6
1010,30,-60,12,0,0,-11250,3750,10,6
1011,30,-60,12,0,0,-11250,5625,10,6
1012,30,-60,12,0,0,-11250,7500,10,6
1013,30,-60,12,0,0,7500,-7500,10,6
1014,30,-60,12,0,0,7500,-5625,10,6
1015,30,-60,12,0,0,7500,3750,10,6
1016,30,-60,12,0,0,7500,5625,10,6
1017,30,-60,12,0,0,7500,7500,10,6
1018,30,-60,12,0,0,11250,-7500,10,6
1019,30,-60,12,0,0,11250,-5625,10,6
1020,30,-60,12,0,0,11250,3750,10,6
1021,30,-60,12,0,0,11250,5625,10,6
1022,30,-60,12,0,0,11250,7500,10,6
1023,30,-60,12,0,0,15000,-7500,10,6
1024,30,-60,12,0,0,15000,-5625,10,6
1025,30,-60,12,0,0,15000,3750,10,6
1026,30,-60,12,0,0,15000,5625,10,6
1027,30,-60,12,0,0,15000,7500,10,6
1028,30,-30,12,0,0,-15000,-7500,10,6
1029,30,-30,12,0,0,-15000,-5625,10,6
1030,30,-30,12,0,0,-15000,3750,10,6
1031,30,-30,12,0,0,-15000,5625,10,6
1032,30,-30,12,0,0,-15000,7500,10,6
1033,30,-30,12,0,0,-11250,-7500,10,6
1034,30,-30,12,0,0,-11250,-5625,10,6
1035,30,-30,12,0,0,-11250,3750,10,6
1036,30,-30,12,0,0,-11250,5625,10,6
1037,30,-30,12,0,0,-11250,7500,10,6
1038,30,-30,12,0,0,7500,-7500,10,6
1039,30,-30,12,0,0,7500,-5625,10,6
1040,30,-30,12,0,0,7500,3750,10,6
1041,30,-30,12,0,0,7500,5625,10,6
1042,30,-30,12,0,0,7500,7500,10,6
1043,30,-30,12,0,0,11250,-7500,10,6
1044,30,-30,12,0,0,11250,-5625,10,6
1045,30,-30,12,0,0,11250,3750,10,6
1046,30,-30,12,0,0,11250,5625,10,6
1047,30,-30,12,0,0,11250,7500,10,6
1048,30,-30,12,0,0,15000,-7500,10,6
1049,30,-30,12,0,0,15000,-5625,10,6
1050,30,-30,12,0,0,15000,3750,10,6
1051,30,-30,12,0,0,15000,5625,10,6
1052,30,-30,12,0,0,15000,7500,10,6
1053,30,0,12,0,0,-15000,-7500,10,6
1054,30,0,12,0,0,-15000,-5625,10,6
1055,30,0,12,0,0,-15000,3750,10,6
1056,30,0,12,0,0,-15000,5625,10,6
1057,30,0,12,0,0,-15000,7500,10,6
1058,30,0,12,0,0,-11250,-7500,10,6
1059,30,0,12,0,0,-11250,-5625,10,6
1060,30,0,12,0,0,-11250,3750,10,6
1061,30,0,12,0,0,-11250,5625,10,6
1062,30,0,12,0,0,-11250,7500,10,6
1063,30,0,12,0,0,7500,-7500,10,6
1064,30,0,12,0,0,7500,-5625,10,6
1065,30,0,12,0,0,7500,3750,10,6
1066,30,0,12,0,0,7500,5625,10,6
1067,30,0,12,0,0,7500,7500,10,6
1068,30,0,12,0,0,11250,-7500,10,6
1069,30,0,12,0,0,11250,-5625,10,6
1070,30,0,12,0,0,11250,3750,10,6
1071,30,0,12,0,0,11250,5625,10,6
1072,30,0,12,0,0,11250,7500,10,6
1073,30,0,12,0,0,15000,-7500,10,6
1074,30,0,12,0,0,15000,-5625,10,6
1075,30,0,12,0,0,15000,3750,10,6
1076,30,0,12,0,0,15000,5625,10,6
1077,30,0,12,0,0,15000,7500,10,6
1078,30,30,12,0,0,-15000,-7500,10,6
1079,30,30,12,0,0,-15000,-5625,10,6
1080,30,30,12,0,0,-15000,3750,10,6
1081,30,30,12,0,0,-15000,5625,10,6
1082,30,30,12,0,0,-15000,7500,10,6
1083,30,30,12,0,0,-11250,-7500,10,6
1084,30,30,12,0,0,-11250,-5625,10,6
1085,30,30,12,0,0,-11250,3750,10,6
1086,30,30,12,0,0,-11250,5625,10,6
1087,30,30,12,0,0,-11250,7500,10,6
1088,30,30,12,0,0,7500,-7500,10,6
1089,30,30,12,0,0,7500,-5625,10,6
1090,30,30,12,0,0,7500,3750,10,6
1091,30,30,12,0,0,7500,5625,10,6
1092,30,30,12,0,0,7500,7500,10,6
1093,30,30,12,0,0,11250,-7500,10,6
1094,30,30,12,0,0,11250,-5625,10,6
1095,30,30,12,0,0,11250,3750,10,6
1096,30,30,12,0,0,11250,5625,10,6
1097,30,30,12,0,0,11250,7500,10,6
1098,30,30,12,0,0,15000,-7500,10,6
1099,30,30,12,0,0,15000,-5625,10,6
1100,30,30,12,0,0,15000,3750,10,6
1101,30,30,12,0,0,15000,5625,10,6
1102,30,30,12,0,0,15000,7500,10,6
1103,30,60,12,0,0,-15000,-7500,10,6
1104,30,60,12,0,0,-15000,-5625,10,6
1105,30,60,12,0,0,-15000,3750,10,6
1106,30,60,12,0,0,-15000,5625,10,6
1107,30,60,12,0,0,-15000,7500,10,6
1108,30,60,12,0,0,-11250,-7500,10,6
1109,30,60,12,0,0,-11250,-5625,10,6
1110,30,60,12,0,0,-11250,3750,10,6
1111,30,60,12,0,0,-11250,5625,10,6
1112,30,60,12,0,0,-11250,7500,10,6
1113,30,60,12,0,0,7500,-7500,10,6
1114,30,60,12,0,0,7500,-5625,10,6
1115,30,60,12,0,0,7500,3750,10,6
1116,30,60,12,0,0,7500,5625,10,6
1117,30,60,12,0,0,7500,7500,10,6
1118,30,60,12,0,0,11250,-7500,10,6
1119,30,60,12,0,0,11250,-5625,10,6
1120,30,60,12,0,0,11250,3750,10,6
1121,30,60,12,0,0,11250,5625,10,6
1122,30,60,12,0,0,11250,7500,10,6
1123,30,60,12,0,0,15000,-7500,10,6
1124,30,60,12,0,0,15000,-5625,10,6
1125,30,60,12,0,0,15000,3750,10,6
1126,30,60,12,0,0,15000,5625,10,6
1127,30,60,12,0,0,15000,7500,10,6
1128,30,90,12,0,0,-15000,-7500,10,6
1129,30,90,12,0,0,-15000,-5625,10,6
1130,30,90,12,0,0,-15000,3750,10,6
1131,30,90,12,0,0,-15000,5625,10,6
1132,30,90,12,0,0,-15000,7500,10,6
1133,30,90,12,0,0,-11250,-7500,10,6
1134,30,90,12,0,0,-11250,-5625,10,6
1135,30,90,12,0,0,-11250,3750,10,6
1136,30,90,12,0,0,-11250,5625,10,6
1137,30,90,12,0,0,-11250,7500,10,6
1138,30,90,12,0,0,7500,-7500,10,6
1139,30,90,12,0,0,7500,-5625,10,6
1140,30,90,12,0,0,7500,3750,10,6
1141,30,90,12,0,0,7500,5625,10,6
1142,30,90,12,0,0,7500,7500,10,6
1143,30,90,12,0,0,11250,-7500,10,6
1144,30,90,12,0,0,11250,-5625,10,6
1145,30,90,12,0,0,11250,3750,10,6
1146,30,90,12,0,0,11250,5625,10,6
1147,30,90,12,0,0,11250,7500,10,6
1148,30,90,12,0,0,15000,-7500,10,6
1149,30,90,12,0,0,15000,-5625,10,6
1150,30,90,12,0,0,15000,3750,10,6
1151,30,90,12,0,0,15000,5625,10,6
1152,30,90,12,0,0,15000,7500,10,6
1153,45,0,12,0,0,-15000,-7500,10,6
1154,45,0,12,0,0,-15000,-5625,10,6
1155,45,0,12,0,0,-15000,3750,10,6
1156,45,0,12,0,0,-15000,5625,10,6
1157,45,0,12,0,0,-15000,7500,10,6
1158,45,0,12,0,0,-11250,-7500,10,6
1159,45,0,12,0,0,-11250,-5625,10,6
1160,45,0,12,0,0,-11250,3750,10,6
1161,45,0,12,0,0,-11250,5625,10,6
1162,45,0,12,0,0,-11250,7500,10,6
1163,45,0,12,0,0,7500,-7500,10,6
1164,45,0,12,0,0,7500,-5625,10,6
1165,45,0,12,0,0,7500,3750,10,6
1166,45,0,12,0,0,7500,5625,10,6
1167,45,0,12,0,0,7500,7500,10,6
1168,45,0,12,0,0,11250,-7500,10,6
1169,45,0,12,0,0,11250,-5625,10,6
1170,45,0,12,0,0,11250,3750,10,6
1171,45,0,12,0,0,11250,5625,10,6
1172,45,0,12,0,0,11250,7500,10,6
1173,45,0,12,0,0,15000,-7500,10,6
